"","score","text"
"936",1,"RT @ganeshmahnar: Media management can't win you election. Prasanth will learn after 5 Nov. Thin crowd at #Nitish Rally tells a lot! @rahul…"
"937",1,"RT @ganeshmahnar: Media management can't win you election. Prasanth will learn after 5 Nov. Thin crowd at #Nitish Rally tells a lot! @rahul…"
"938",-1,"@PawanDurani @ndtv @ibnlive @TimesNow @aajtak @abpnewstv @ashishtikoo31 shameful Prestitude media wont do anything that endangers #Nitish"
"939",0,"RT @RupeshTiwari18: #CorruptNitishRaj 
Q:Why #nitish Ji alliance with #Lalu Ji and Rahul G?
A:8thNov ko Haar ki wajah ke liye, kisi ko reas…"
"940",0,"#CorruptNitishRaj 
Q:Why #nitish Ji alliance with #Lalu Ji and Rahul G?
A:8thNov ko Haar ki wajah ke liye, kisi ko reason nahi batana padega"
"941",0,"हम आए हैं यूपी-बिहार लूटने! #BiharPolls #Bihar #Nitish 

#VoteForChange #VoteForBJP #ModiRajInBihar https://t.co/AUR76kPoAT"
"942",0,"@iamdsp1 @NavinPandey83 #nitish nd tantrik Ji ko jail  ko jail bhej kr corruption free Bihar bnane me help kro Bahio and vote for BJP"
"943",-1,"A reporter of Dainik Jagran named Mithilesh Pandey Shot Dead in Gaya https://t.co/x7aeZn6G0D #Nitish &amp; his cronies quietly covering it up."
"944",0,"#corruntion in any #government shud not be #acceptable... whethr #Nitish govt or #Modi ..."
"945",4,"RT @aroonpurie: #Nitish smiling and confident about clean victory. Says #BJP responsible for his tie up with #Lalu"
"946",1,"If tomorrow #Modi &amp; #Nitish together form govt in #Bihar both will win like this.Last time they befooled people by breaking coalition in mid"
"947",-1,"Leaders ki language se lagta h is baar sbko roadies me wild card entry milegi.. #biharelection #modi #lalu #nitish ..."
"948",0,"As t s life &amp; deth elction 2 #Nitish &amp; an elction 2 sho tht hs jagarnat stil runs, sprks r flyng n ther war f wrds as d danjrus d-day nears."
"949",1,"RT @ganeshmahnar: Media management can't win you election. Prasanth will learn after 5 Nov. Thin crowd at #Nitish Rally tells a lot! @rahul…"
"950",0,"Hats off to #Nitish and #Lalu defending #Biharis working in other states. 
वोट हमे दो पर काम कही और करो"
"951",1,"RT @ganeshmahnar: Media management can't win you election. Prasanth will learn after 5 Nov. Thin crowd at #Nitish Rally tells a lot! @rahul…"
"952",1,"RT @ganeshmahnar: Media management can't win you election. Prasanth will learn after 5 Nov. Thin crowd at #Nitish Rally tells a lot! @rahul…"
"953",0,"#Nitish Kumar and Lalu Yadav turned Bihari youths into migrants: Modi #jobs #trazijob #career #jobsila #: Chha... https://t.co/wAPrt8U2Fm"
"954",1,"RT @ganeshmahnar: Media management can't win you election. Prasanth will learn after 5 Nov. Thin crowd at #Nitish Rally tells a lot! @rahul…"
"955",1,"RT @ganeshmahnar: Media management can't win you election. Prasanth will learn after 5 Nov. Thin crowd at #Nitish Rally tells a lot! @rahul…"
"956",4,"“@aroonpurie: #Nitish smiling and confident about clean victory. Says #BJP responsible for his tie up with #Lalu” Aroonpurie-what's ur take?"
"957",1,"RT @ganeshmahnar: Media management can't win you election. Prasanth will learn after 5 Nov. Thin crowd at #Nitish Rally tells a lot! @rahul…"
"958",-1,"Modi warns people against 'regressive agenda' of Lalu, #Nitish https://t.co/FOVt6GUI3W #ZippedNews https://t.co/dRvQIcBJUu"
"959",-1,"Narendra Modi warns people against 'regressive agenda' of Lalu, #Nitish https://t.co/cLaPL8DBjv #ZippedNews https://t.co/yIdco1DmCx"
"960",1,"RT @ganeshmahnar: Media management can't win you election. Prasanth will learn after 5 Nov. Thin crowd at #Nitish Rally tells a lot! @rahul…"
"961",1,"RT @ganeshmahnar: Media management can't win you election. Prasanth will learn after 5 Nov. Thin crowd at #Nitish Rally tells a lot! @rahul…"
"962",1,"RT @ganeshmahnar: Media management can't win you election. Prasanth will learn after 5 Nov. Thin crowd at #Nitish Rally tells a lot! @rahul…"
"963",1,"RT @ganeshmahnar: Media management can't win you election. Prasanth will learn after 5 Nov. Thin crowd at #Nitish Rally tells a lot! @rahul…"
"964",1,"RT @ganeshmahnar: Media management can't win you election. Prasanth will learn after 5 Nov. Thin crowd at #Nitish Rally tells a lot! @rahul…"
"965",0,"مودی کا لالو- نتیش پر حملہ جاری، مهاگٹھبندھن نے دیا کرارا جواب
#LALU#PM #MODI #NITISH ATTACK
Read more at... https://t.co/BY2XUyrDsc"
"966",0,"Not #Tantrik, people of #Bihar will ""treat"" #Nitish: Shah... https://t.co/zio2sF3zTl"
"967",1,"RT @ganeshmahnar: Media management can't win you election. Prasanth will learn after 5 Nov. Thin crowd at #Nitish Rally tells a lot! @rahul…"
"968",1,"RT @ganeshmahnar: Media management can't win you election. Prasanth will learn after 5 Nov. Thin crowd at #Nitish Rally tells a lot! @rahul…"
"969",1,"#Nitish with #BJP SushasanBabu, &amp; in company of #Lalu #Pappu its like अंधे अंधा ठेलिया दोनों कूप पड़ंत-blind leading the blind. #BiharPolls"
"970",1,"RT @ganeshmahnar: Media management can't win you election. Prasanth will learn after 5 Nov. Thin crowd at #Nitish Rally tells a lot! @rahul…"
"971",0,"RT @ganeshmahnar: @MukulKMishra aaj #Nitish ke Vaishali District ke 5 rallies me combined 15000 log maujud nahi the."
"972",0,"@MukulKMishra aaj #Nitish ke Vaishali District ke 5 rallies me combined 15000 log maujud nahi the."
"973",0,"@yadavtejashwi @laluprasadrjd अरे भाई आपने क्या टवीट किया वो आपको मालुम तो ह ना #nitish"
"974",1,"#Mamata urges #voters in Bihar to cast votes in favour of #Nitish... https://t.co/9hrRklVS2z"
"975",-2,"Didi canvassing for #Nitish, forgetting 1 Bihari taxi driver has to leave Kolkata after daughter was raped &amp; killed https://t.co/5Jlnsazuic"
"976",1,"RT @ganeshmahnar: Media management can't win you election. Prasanth will learn after 5 Nov. Thin crowd at #Nitish Rally tells a lot! @rahul…"
"977",1,"RT @ganeshmahnar: Media management can't win you election. Prasanth will learn after 5 Nov. Thin crowd at #Nitish Rally tells a lot! @rahul…"
"978",1,"RT @ganeshmahnar: Media management can't win you election. Prasanth will learn after 5 Nov. Thin crowd at #Nitish Rally tells a lot! @rahul…"
"979",1,"RT @ganeshmahnar: Media management can't win you election. Prasanth will learn after 5 Nov. Thin crowd at #Nitish Rally tells a lot! @rahul…"
"980",1,"RT @ganeshmahnar: Media management can't win you election. Prasanth will learn after 5 Nov. Thin crowd at #Nitish Rally tells a lot! @rahul…"
"981",1,"RT @ganeshmahnar: Media management can't win you election. Prasanth will learn after 5 Nov. Thin crowd at #Nitish Rally tells a lot! @rahul…"
"982",1,"Media management can't win you election. Prasanth will learn after 5 Nov. Thin crowd at #Nitish Rally tells a lot! @rahulkanwal @IndianPAC"
"983",0,"#Nitish Kumar hits out at PM Modi, says silence his weapon of choice #jobs #trazijob #career #jobsila #: Ahead... https://t.co/aJkfGpzFDA"
"984",0,"आप हिन्दु है या मुस्लिम ? #nitish kumar"
"985",0,"#Nitish Kumar hits out at PM Modi, says silence his weapon of choice #jobs #money #work #: Ahead of Prime Mini... https://t.co/kwjI3N2kU4"
"986",0,"RT @RohiniMithra: When Smriti Irani visited Astrologer, It's foolish.
When #nitish met Tantrik, he's Spiritual.
#YoNitishSoTantrik https://…"
"987",0,"Sahi kaha, #Nitish ke Raj me Jo Vikas hue hai, ye kewal BJP ke ministers ki den hai. JDU ke bas ke bahar hai Vikas https://t.co/32ywupWQ3t"
"988",0,"#Nitish Kumar and Lalu Yadav turned Bihari youths into migrants: Modi #jobs #trazijob #career #jobsila #: Chha... https://t.co/wAPrt8U2Fm"
"989",0,"RT @RohiniMithra: When Smriti Irani visited Astrologer, It's foolish.
When #nitish met Tantrik, he's Spiritual.
#YoNitishSoTantrik https://…"
"990",0,"#Nitish Kumar and Lalu Yadav turned Bihari youths into migrants: Modi #jobs #money #work #: Chhapra (Bihar): T... https://t.co/hIzWBhGtKR"
"991",0,"RT @RohiniMithra: When Smriti Irani visited Astrologer, It's foolish.
When #nitish met Tantrik, he's Spiritual.
#YoNitishSoTantrik https://…"
"992",4,"RT @aroonpurie: #Nitish smiling and confident about clean victory. Says #BJP responsible for his tie up with #Lalu"
"993",0,"When Smriti Irani visited Astrologer, It's foolish.
When #nitish met Tantrik, he's Spiritual.
#YoNitishSoTantrik https://t.co/zyEwaykOYC"
"994",0,"RT @ganeshmahnar: #Nitish needs minimum 25 rallies to even match the crowd of #NaMo Hajipur. Nitish 5rally in Vaishali district Crowd &lt;2000…"
"995",4,"RT @aroonpurie: #Nitish smiling and confident about clean victory. Says #BJP responsible for his tie up with #Lalu"
"996",4,"RT @aroonpurie: #Nitish smiling and confident about clean victory. Says #BJP responsible for his tie up with #Lalu"
"997",4,"RT @aroonpurie: #Nitish smiling and confident about clean victory. Says #BJP responsible for his tie up with #Lalu"
"998",4,"RT @aroonpurie: #Nitish smiling and confident about clean victory. Says #BJP responsible for his tie up with #Lalu"
"999",0,"True. #Nitish Ji, In spite of knowing that, what steps did you take to improve their life ? https://t.co/FjEf3pdJKu"
"1000",4,"RT @aroonpurie: #Nitish smiling and confident about clean victory. Says #BJP responsible for his tie up with #Lalu"
